date,ordenes_pais_forecast,vertical,share_vertical,ordenes_vertical_forecast,job_name
2026-05-11,41427.85940984332,fruits_and_vegetables,0.0004955083671929717,20.52785097247145,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,gourmet,5.193299047780444e-05,2.151472628247214,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,home_and_gifts,0.0009920229445112472,41.097387076550746,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,hypermarket,0.0504976237950271,2092.008459111541,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,just_for_adults,0.00011714697272279419,4.853148316248667,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,pets,0.0007672811140375399,31.786814120175162,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,pharmacies,0.004679421031668612,193.85839661943123,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,restaurants,0.8429012456952854,34919.594303046084,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,snacks_and_sweets,0.00011321307805130628,4.690175480865134,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,supermarket,0.0003348636746190398,13.872685233581098,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,tickets_and_experience,3.726540990317797e-05,1.54382616231904,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,tobacco,0.003626209983606339,150.22611739141365,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,alcoholic_drinks,0.0005751810055960655,24.256002483870315,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,bakery,2.845430432167372e-05,1.199948658923588,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,beauty,5.1624559027294066e-05,2.177063254543815,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,butchery,0.0002461291232531636,10.37953021204982,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,convenience,0.010246695213212196,432.1141729733734,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,courier,0.007368704375134739,310.7461996957796,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,courier_business,0.02447010517442616,1031.9306898466693,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,dairy_products,4.580411689528898e-05,1.9316089411406245,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,darkstores,0.05527600775789778,2331.04878017407,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,electronics,4.1611249449142405e-05,1.7547912051604955,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,fashion,0.00011325011091880078,4.77587914937887,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,flowers_and_plants,0.0002507125176942092,10.57281689200781,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,fruits_and_vegetables,0.0003704004013790734,15.620183852501723,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,gourmet,4.798344175122196e-05,2.0235134174782767,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,home_and_gifts,0.000953444925936032,40.20779940007139,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,hypermarket,0.04517194444430331,1904.949548024101,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,just_for_adults,9.097204311268265e-05,3.8363890362082604,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,pets,0.0006863963730570886,28.946074310187903,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,pharmacies,0.004285878009403741,180.74009160634463,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,restaurants,0.8456972852259681,35663.96534563134,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,snacks_and_sweets,0.00011018161503070759,4.646477372965544,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,supermarket,0.00034449284321334047,14.52763422185493,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,tickets_and_experience,4.085594204055067e-05,1.7229390782636749,forecast_share_vertical_desde_pais_future
2026-05-12,42171.07701380645,tobacco,0.0034858852269776326,147.0035343681639,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,alcoholic_drinks,0.0007510556738082798,31.36914183941347,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,bakery,2.717583221294034e-05,1.135045729658436,forecast_share_vertical_desde_pais_future
